,Time,RSSI,File Name
52,11-07-2023 16:46:34:172,-66,37.5m
53,11-07-2023 16:46:36:171,-66,37.5m
54,11-07-2023 16:46:38:172,-66,37.5m
55,11-07-2023 16:46:40:171,-66,37.5m
56,11-07-2023 16:46:42:172,-66,37.5m
57,11-07-2023 16:46:44:171,-66,37.5m
58,11-07-2023 16:46:46:172,-66,37.5m
59,11-07-2023 16:46:48:173,-66,37.5m
60,11-07-2023 16:46:50:174,-66,37.5m
61,11-07-2023 16:46:52:174,-66,37.5m
62,11-07-2023 16:46:54:174,-66,37.5m
63,11-07-2023 16:46:56:175,-66,37.5m
64,11-07-2023 16:46:58:175,-66,37.5m
65,11-07-2023 16:47:00:175,-66,37.5m
66,11-07-2023 16:47:02:175,-66,37.5m
67,11-07-2023 16:47:04:176,-66,37.5m
68,11-07-2023 16:47:06:175,-66,37.5m
0,Mac Address ,28:DE:65:6E:4E:16,37e
1,Time, RSSI,37e
2,11-07-2023 16:59:48:251,-73,37e
3,11-07-2023 16:59:50:253,-73,37e
4,11-07-2023 16:59:52:252,-73,37e
5,11-07-2023 16:59:54:254,-73,37e
6,11-07-2023 16:59:56:256,-73,37e
7,11-07-2023 16:59:58:253,-73,37e
8,11-07-2023 17:00:00:255,-73,37e
9,11-07-2023 17:00:02:253,-73,37e
10,11-07-2023 17:00:04:256,-73,37e
11,11-07-2023 17:00:06:255,-73,37e
12,11-07-2023 17:00:08:255,-73,37e
13,11-07-2023 17:00:10:255,-73,37e
14,11-07-2023 17:00:12:257,-73,37e
15,11-07-2023 17:00:14:258,-74,37e
16,11-07-2023 17:00:16:257,-74,37e
17,11-07-2023 17:00:18:258,-74,37e
18,11-07-2023 17:00:20:258,-76,37e
19,11-07-2023 17:00:22:258,-76,37e
20,11-07-2023 17:00:24:258,-76,37e
21,11-07-2023 17:00:26:258,-76,37e
22,11-07-2023 17:00:28:260,-76,37e
23,11-07-2023 17:00:30:259,-76,37e
24,11-07-2023 17:00:32:258,-76,37e
25,11-07-2023 17:00:34:259,-76,37e
26,11-07-2023 17:00:36:258,-76,37e
27,11-07-2023 17:00:38:258,-76,37e
28,11-07-2023 17:00:40:258,-76,37e
29,11-07-2023 17:00:42:259,-76,37e
30,11-07-2023 17:00:44:258,-76,37e
31,11-07-2023 17:00:46:259,-76,37e
32,11-07-2023 17:00:48:259,-76,37e
33,11-07-2023 17:00:50:260,-76,37e
34,11-07-2023 17:00:52:262,-76,37e
35,11-07-2023 17:00:54:260,-76,37e
36,11-07-2023 17:00:56:260,-76,37e
37,11-07-2023 17:00:58:261,-76,37e
38,11-07-2023 17:01:00:262,-76,37e
39,11-07-2023 17:01:02:261,-76,37e
40,11-07-2023 17:01:04:261,-76,37e
41,11-07-2023 17:01:06:261,-76,37e
42,11-07-2023 17:01:08:261,-77,37e
43,11-07-2023 17:01:10:261,-78,37e
44,11-07-2023 17:01:12:262,-78,37e
45,11-07-2023 17:01:14:262,-78,37e
46,11-07-2023 17:01:16:263,-78,37e
47,11-07-2023 17:01:18:263,-78,37e
48,11-07-2023 17:01:20:265,-78,37e
49,11-07-2023 17:01:22:264,-78,37e
50,11-07-2023 17:01:24:266,-78,37e
51,11-07-2023 17:01:26:266,-78,37e
52,11-07-2023 17:01:28:266,-78,37e
53,11-07-2023 17:01:30:266,-78,37e
54,11-07-2023 17:01:32:266,-78,37e
55,11-07-2023 17:01:34:266,-78,37e
56,11-07-2023 17:01:36:266,-78,37e
57,11-07-2023 17:01:38:269,-79,37e
58,11-07-2023 17:01:40:267,-79,37e
59,11-07-2023 17:01:42:268,-79,37e
60,11-07-2023 17:01:44:269,-79,37e
61,11-07-2023 17:01:46:268,-79,37e
62,11-07-2023 17:01:48:269,-79,37e
0,Mac Address ,28:DE:65:6E:4E:16,40m
1,Time, RSSI,40m
2,11-07-2023 16:51:24:637,-62,40m
3,11-07-2023 16:51:26:637,-62,40m
4,11-07-2023 16:51:28:638,-62,40m
5,11-07-2023 16:51:30:640,-64,40m
6,11-07-2023 16:51:32:639,-64,40m
7,11-07-2023 16:51:34:639,-64,40m
8,11-07-2023 16:51:36:640,-64,40m
9,11-07-2023 16:51:38:641,-61,40m
10,11-07-2023 16:51:40:642,-60,40m
11,11-07-2023 16:51:42:641,-60,40m
12,11-07-2023 16:51:44:641,-60,40m
13,11-07-2023 16:51:46:641,-60,40m
14,11-07-2023 16:51:48:642,-60,40m
15,11-07-2023 16:51:50:643,-60,40m
16,11-07-2023 16:51:52:643,-60,40m
17,11-07-2023 16:51:54:644,-60,40m
18,11-07-2023 16:51:56:643,-63,40m
19,11-07-2023 16:51:58:645,-64,40m
20,11-07-2023 16:52:00:644,-64,40m
21,11-07-2023 16:52:02:644,-64,40m
22,11-07-2023 16:52:04:645,-65,40m
23,11-07-2023 16:52:06:644,-65,40m
24,11-07-2023 16:52:08:644,-64,40m
25,11-07-2023 16:52:10:644,-63,40m
26,11-07-2023 16:52:12:644,-63,40m
27,11-07-2023 16:52:14:644,-62,40m
28,11-07-2023 16:52:16:644,-62,40m
29,11-07-2023 16:52:18:645,-62,40m
30,11-07-2023 16:52:20:646,-62,40m
31,11-07-2023 16:52:22:647,-62,40m
32,11-07-2023 16:52:24:647,-62,40m
33,11-07-2023 16:52:26:647,-62,40m
34,11-07-2023 16:52:28:647,-62,40m
35,11-07-2023 16:52:30:648,-61,40m
36,11-07-2023 16:52:32:648,-61,40m
37,11-07-2023 16:52:34:647,-62,40m
38,11-07-2023 16:52:36:649,-62,40m
39,11-07-2023 16:52:38:648,-62,40m
40,11-07-2023 16:52:40:650,-62,40m
41,11-07-2023 16:52:42:650,-62,40m
42,11-07-2023 16:52:44:650,-61,40m
43,11-07-2023 16:52:46:652,-59,40m
44,11-07-2023 16:52:48:650,-59,40m
45,11-07-2023 16:52:50:650,-56,40m
46,11-07-2023 16:52:52:650,-55,40m
47,11-07-2023 16:52:54:651,-53,40m
48,11-07-2023 16:52:56:649,-52,40m
49,11-07-2023 16:52:58:651,-51,40m
50,11-07-2023 16:53:00:650,-51,40m
51,11-07-2023 16:53:02:650,-51,40m
52,11-07-2023 16:53:04:651,-54,40m
53,11-07-2023 16:53:06:650,-57,40m
54,11-07-2023 16:53:08:652,-58,40m
55,11-07-2023 16:53:10:652,-58,40m
56,11-07-2023 16:53:12:653,-58,40m
57,11-07-2023 16:53:14:655,-61,40m
58,11-07-2023 16:53:16:655,-62,40m
59,11-07-2023 16:53:18:655,-63,40m
60,11-07-2023 16:53:20:656,-63,40m
61,11-07-2023 16:53:22:657,-63,40m
62,11-07-2023 16:53:24:658,-63,40m
63,11-07-2023 16:53:26:657,-64,40m
64,11-07-2023 16:53:28:659,-64,40m
0,Mac Address ,28:DE:65:6E:4E:16,40m_1
1,Time, RSSI,40m_1
2,11-07-2023 16:51:53:140,-71,40m_1
3,11-07-2023 16:51:55:140,-71,40m_1
4,11-07-2023 16:51:57:139,-71,40m_1
5,11-07-2023 16:51:59:139,-70,40m_1
6,11-07-2023 16:52:01:139,-70,40m_1
7,11-07-2023 16:52:03:140,-70,40m_1
8,11-07-2023 16:52:05:138,-70,40m_1
9,11-07-2023 16:52:07:139,-70,40m_1
10,11-07-2023 16:52:09:139,-70,40m_1
11,11-07-2023 16:52:11:139,-70,40m_1
12,11-07-2023 16:52:13:139,-70,40m_1
13,11-07-2023 16:52:15:141,-70,40m_1
14,11-07-2023 16:52:17:141,-70,40m_1
15,11-07-2023 16:52:19:141,-70,40m_1
16,11-07-2023 16:52:21:141,-72,40m_1
17,11-07-2023 16:52:23:142,-72,40m_1
18,11-07-2023 16:52:25:141,-72,40m_1
19,11-07-2023 16:52:27:141,-72,40m_1
20,11-07-2023 16:52:29:141,-72,40m_1
21,11-07-2023 16:52:31:141,-72,40m_1
22,11-07-2023 16:52:33:141,-72,40m_1
23,11-07-2023 16:52:35:142,-71,40m_1
24,11-07-2023 16:52:37:141,-71,40m_1
25,11-07-2023 16:52:39:142,-71,40m_1
26,11-07-2023 16:52:41:142,-71,40m_1
27,11-07-2023 16:52:43:142,-71,40m_1
28,11-07-2023 16:52:45:143,-71,40m_1
29,11-07-2023 16:52:47:143,-71,40m_1
30,11-07-2023 16:52:49:143,-71,40m_1
31,11-07-2023 16:52:51:143,-71,40m_1
32,11-07-2023 16:52:53:144,-71,40m_1
33,11-07-2023 16:52:55:143,-71,40m_1
34,11-07-2023 16:52:57:145,-71,40m_1
35,11-07-2023 16:52:59:145,-71,40m_1
36,11-07-2023 16:53:01:144,-72,40m_1
37,11-07-2023 16:53:03:145,-72,40m_1
38,11-07-2023 16:53:05:146,-72,40m_1
39,11-07-2023 16:53:07:145,-72,40m_1
40,11-07-2023 16:53:09:146,-72,40m_1
41,11-07-2023 16:53:11:146,-72,40m_1
42,11-07-2023 16:53:13:147,-72,40m_1
43,11-07-2023 16:53:15:147,-72,40m_1
44,11-07-2023 16:53:17:149,-72,40m_1
45,11-07-2023 16:53:19:147,-72,40m_1
46,11-07-2023 16:53:21:147,-72,40m_1
47,11-07-2023 16:53:23:148,-71,40m_1
48,11-07-2023 16:53:25:148,-71,40m_1
49,11-07-2023 16:53:27:148,-71,40m_1
50,11-07-2023 16:53:29:151,-71,40m_1
51,11-07-2023 16:53:31:149,-71,40m_1
52,11-07-2023 16:53:33:149,-73,40m_1
53,11-07-2023 16:53:35:150,-73,40m_1
54,11-07-2023 16:53:37:149,-73,40m_1
55,11-07-2023 16:53:39:151,-73,40m_1
56,11-07-2023 16:53:41:151,-74,40m_1
57,11-07-2023 16:53:43:151,-75,40m_1
58,11-07-2023 16:53:45:151,-75,40m_1
59,11-07-2023 16:53:47:153,-75,40m_1
0,Mac Address ,28:DE:65:6E:4E:16,5e
1,Time, RSSI,5e
2,11-07-2023 17:03:10:026,-78,5e
3,11-07-2023 17:03:12:027,-76,5e
4,11-07-2023 17:03:14:027,-76,5e
5,11-07-2023 17:03:16:027,-75,5e
6,11-07-2023 17:03:18:028,-75,5e
7,11-07-2023 17:03:20:027,-75,5e
8,11-07-2023 17:03:22:029,-74,5e
9,11-07-2023 17:03:24:029,-74,5e
10,11-07-2023 17:03:26:030,-74,5e
11,11-07-2023 17:03:28:030,-74,5e
12,11-07-2023 17:03:30:032,-74,5e
13,11-07-2023 17:03:32:031,-74,5e
14,11-07-2023 17:03:34:032,-74,5e
15,11-07-2023 17:03:36:033,-74,5e
16,11-07-2023 17:03:38:034,-74,5e
17,11-07-2023 17:03:40:034,-74,5e
18,11-07-2023 17:03:42:033,-74,5e
19,11-07-2023 17:03:44:034,-74,5e
20,11-07-2023 17:03:46:034,-74,5e
21,11-07-2023 17:03:48:033,-74,5e
22,11-07-2023 17:03:50:033,-74,5e
23,11-07-2023 17:03:52:034,-74,5e
24,11-07-2023 17:03:54:034,-74,5e
25,11-07-2023 17:03:56:035,-74,5e
26,11-07-2023 17:03:58:035,-74,5e
27,11-07-2023 17:04:00:034,-74,5e
28,11-07-2023 17:04:02:035,-74,5e
29,11-07-2023 17:04:04:035,-74,5e
30,11-07-2023 17:04:06:035,-74,5e
31,11-07-2023 17:04:08:037,-74,5e
32,11-07-2023 17:04:10:036,-74,5e
33,11-07-2023 17:04:12:035,-74,5e
34,11-07-2023 17:04:14:036,-74,5e
35,11-07-2023 17:04:16:036,-74,5e
36,11-07-2023 17:04:18:035,-74,5e
37,11-07-2023 17:04:20:036,-74,5e
38,11-07-2023 17:04:22:034,-74,5e
39,11-07-2023 17:04:24:036,-74,5e
40,11-07-2023 17:04:26:037,-74,5e
41,11-07-2023 17:04:28:037,-74,5e
42,11-07-2023 17:04:30:037,-74,5e
43,11-07-2023 17:04:32:038,-74,5e
44,11-07-2023 17:04:34:037,-74,5e
45,11-07-2023 17:04:36:038,-74,5e
46,11-07-2023 17:04:38:039,-74,5e
47,11-07-2023 17:04:40:038,-74,5e
48,11-07-2023 17:04:42:038,-74,5e
49,11-07-2023 17:04:44:039,-73,5e
50,11-07-2023 17:04:46:039,-72,5e
51,11-07-2023 17:04:48:041,-72,5e
52,11-07-2023 17:04:50:042,-72,5e
53,11-07-2023 17:04:52:040,-72,5e
54,11-07-2023 17:04:54:039,-72,5e
55,11-07-2023 17:04:56:041,-72,5e
56,11-07-2023 17:04:58:042,-71,5e
57,11-07-2023 17:05:00:041,-71,5e
0,Mac Address ,28:DE:65:6E:4E:16,5m
1,Time, RSSI,5m
2,11-07-2023 15:02:48:021,-43,5m
3,11-07-2023 15:02:50:022,-43,5m
4,11-07-2023 15:02:52:022,-43,5m
5,11-07-2023 15:02:54:024,-43,5m
6,11-07-2023 15:02:56:024,-43,5m
7,11-07-2023 15:02:58:025,-43,5m
8,11-07-2023 15:03:00:023,-43,5m
9,11-07-2023 15:03:02:024,-43,5m
10,11-07-2023 15:03:04:026,-43,5m
11,11-07-2023 15:03:06:025,-43,5m
12,11-07-2023 15:03:08:027,-43,5m
13,11-07-2023 15:03:10:027,-43,5m
14,11-07-2023 15:03:12:026,-43,5m
15,11-07-2023 15:03:14:027,-43,5m
16,11-07-2023 15:03:16:027,-43,5m
17,11-07-2023 15:03:18:027,-44,5m
18,11-07-2023 15:03:20:028,-44,5m
19,11-07-2023 15:03:22:027,-43,5m
20,11-07-2023 15:03:24:028,-43,5m
21,11-07-2023 15:03:26:028,-43,5m
22,11-07-2023 15:03:28:032,-43,5m
23,11-07-2023 15:03:30:030,-43,5m
24,11-07-2023 15:03:32:031,-43,5m
25,11-07-2023 15:03:34:030,-43,5m
26,11-07-2023 15:03:36:030,-43,5m
27,11-07-2023 15:03:38:031,-43,5m
28,11-07-2023 15:03:40:032,-43,5m
29,11-07-2023 15:03:42:033,-43,5m
30,11-07-2023 15:03:44:032,-43,5m
31,11-07-2023 15:03:46:033,-43,5m
32,11-07-2023 15:03:48:033,-43,5m
33,11-07-2023 15:03:50:033,-43,5m
34,11-07-2023 15:03:52:034,-43,5m
35,11-07-2023 15:03:54:035,-43,5m
36,11-07-2023 15:03:56:035,-43,5m
37,11-07-2023 15:03:58:036,-43,5m
38,11-07-2023 15:04:00:035,-44,5m
39,11-07-2023 15:04:02:035,-45,5m
40,11-07-2023 15:04:04:036,-43,5m
41,11-07-2023 15:04:06:036,-42,5m
42,11-07-2023 15:04:08:037,-42,5m
43,11-07-2023 15:04:10:037,-42,5m
44,11-07-2023 15:04:12:038,-43,5m
45,11-07-2023 15:04:14:039,-44,5m
46,11-07-2023 15:04:16:039,-44,5m
0,Mac Address ,28:DE:65:6E:4E:16,5m_1
1,Time, RSSI,5m_1
2,11-07-2023 15:02:46:063,-62,5m_1
3,11-07-2023 15:02:48:063,-62,5m_1
4,11-07-2023 15:02:50:063,-62,5m_1
5,11-07-2023 15:02:52:065,-62,5m_1
6,11-07-2023 15:02:54:062,-62,5m_1
7,11-07-2023 15:02:56:064,-62,5m_1
8,11-07-2023 15:02:58:064,-62,5m_1
9,11-07-2023 15:03:00:064,-61,5m_1
10,11-07-2023 15:03:02:064,-61,5m_1
11,11-07-2023 15:03:04:065,-61,5m_1
12,11-07-2023 15:03:06:064,-61,5m_1
13,11-07-2023 15:03:08:065,-61,5m_1
14,11-07-2023 15:03:10:066,-61,5m_1
15,11-07-2023 15:03:12:066,-61,5m_1
16,11-07-2023 15:03:14:066,-61,5m_1
17,11-07-2023 15:03:16:066,-61,5m_1
18,11-07-2023 15:03:18:067,-61,5m_1
19,11-07-2023 15:03:20:068,-61,5m_1
20,11-07-2023 15:03:22:068,-61,5m_1
21,11-07-2023 15:03:24:069,-61,5m_1
22,11-07-2023 15:03:26:069,-61,5m_1
23,11-07-2023 15:03:28:070,-61,5m_1
24,11-07-2023 15:03:30:071,-61,5m_1
25,11-07-2023 15:03:32:072,-62,5m_1
26,11-07-2023 15:03:34:072,-62,5m_1
27,11-07-2023 15:03:36:074,-62,5m_1
28,11-07-2023 15:03:38:073,-61,5m_1
29,11-07-2023 15:03:40:074,-61,5m_1
30,11-07-2023 15:03:42:073,-61,5m_1
31,11-07-2023 15:03:44:074,-61,5m_1
32,11-07-2023 15:03:46:074,-61,5m_1
33,11-07-2023 15:03:48:074,-61,5m_1
34,11-07-2023 15:03:50:073,-61,5m_1
35,11-07-2023 15:03:52:074,-61,5m_1
36,11-07-2023 15:03:54:074,-61,5m_1
37,11-07-2023 15:03:56:075,-61,5m_1
38,11-07-2023 15:03:58:075,-61,5m_1
39,11-07-2023 15:04:00:076,-60,5m_1
40,11-07-2023 15:04:02:075,-60,5m_1
41,11-07-2023 15:04:04:076,-60,5m_1
42,11-07-2023 15:04:06:078,-60,5m_1
43,11-07-2023 15:04:08:075,-60,5m_1
44,11-07-2023 15:04:10:076,-60,5m_1
45,11-07-2023 15:04:12:077,-60,5m_1
46,11-07-2023 15:04:14:077,-60,5m_1
47,11-07-2023 15:04:16:079,-60,5m_1
0,Mac Address ,28:DE:65:6E:4E:16,7.5e
1,Time, RSSI,7.5e
2,11-07-2023 17:06:04:338,-77,7.5e
3,11-07-2023 17:06:06:339,-77,7.5e
4,11-07-2023 17:06:08:338,-76,7.5e
5,11-07-2023 17:06:10:339,-76,7.5e
6,11-07-2023 17:06:12:339,-76,7.5e
7,11-07-2023 17:06:14:339,-76,7.5e
8,11-07-2023 17:06:16:340,-76,7.5e
9,11-07-2023 17:06:18:340,-76,7.5e
10,11-07-2023 17:06:20:340,-76,7.5e
11,11-07-2023 17:06:22:341,-76,7.5e
12,11-07-2023 17:06:24:342,-76,7.5e
13,11-07-2023 17:06:26:341,-76,7.5e
14,11-07-2023 17:06:28:343,-75,7.5e
15,11-07-2023 17:06:30:343,-75,7.5e
16,11-07-2023 17:06:32:342,-75,7.5e
17,11-07-2023 17:06:34:342,-75,7.5e
18,11-07-2023 17:06:36:345,-75,7.5e
19,11-07-2023 17:06:38:343,-75,7.5e
20,11-07-2023 17:06:40:343,-75,7.5e
21,11-07-2023 17:06:42:344,-75,7.5e
22,11-07-2023 17:06:44:345,-75,7.5e
23,11-07-2023 17:06:46:345,-75,7.5e
24,11-07-2023 17:06:48:344,-75,7.5e
25,11-07-2023 17:06:50:345,-75,7.5e
26,11-07-2023 17:06:52:345,-76,7.5e
27,11-07-2023 17:06:54:345,-76,7.5e
28,11-07-2023 17:06:56:345,-76,7.5e
29,11-07-2023 17:06:58:344,-76,7.5e
30,11-07-2023 17:07:00:345,-76,7.5e
31,11-07-2023 17:07:02:344,-76,7.5e
32,11-07-2023 17:07:04:345,-76,7.5e
33,11-07-2023 17:07:06:345,-76,7.5e
34,11-07-2023 17:07:08:346,-76,7.5e
35,11-07-2023 17:07:10:345,-77,7.5e
36,11-07-2023 17:07:12:350,-77,7.5e
37,11-07-2023 17:07:14:348,-77,7.5e
38,11-07-2023 17:07:16:348,-77,7.5e
39,11-07-2023 17:07:18:349,-77,7.5e
40,11-07-2023 17:07:20:349,-77,7.5e
41,11-07-2023 17:07:22:350,-77,7.5e
42,11-07-2023 17:07:24:350,-77,7.5e
43,11-07-2023 17:07:26:350,-77,7.5e
44,11-07-2023 17:07:28:350,-77,7.5e
45,11-07-2023 17:07:30:353,-77,7.5e
46,11-07-2023 17:07:32:353,-77,7.5e
47,11-07-2023 17:07:34:353,-76,7.5e
48,11-07-2023 17:07:36:353,-76,7.5e
49,11-07-2023 17:07:38:354,-76,7.5e
50,11-07-2023 17:07:40:355,-76,7.5e
51,11-07-2023 17:07:42:354,-76,7.5e
52,11-07-2023 17:07:44:354,-76,7.5e
53,11-07-2023 17:07:46:354,-76,7.5e
54,11-07-2023 17:07:48:355,-76,7.5e
55,11-07-2023 17:07:50:355,-76,7.5e
56,11-07-2023 17:07:52:354,-76,7.5e
57,11-07-2023 17:07:54:355,-76,7.5e
58,11-07-2023 17:07:56:354,-76,7.5e
59,11-07-2023 17:07:58:355,-76,7.5e
60,11-07-2023 17:08:00:355,-76,7.5e
61,11-07-2023 17:08:02:356,-76,7.5e
62,11-07-2023 17:08:04:355,-76,7.5e
0,Mac Address ,28:DE:65:6E:4E:16,7.5m
1,Time, RSSI,7.5m
2,11-07-2023 15:06:46:066,-67,7.5m
3,11-07-2023 15:06:48:065,-67,7.5m
4,11-07-2023 15:06:50:066,-67,7.5m
5,11-07-2023 15:06:52:067,-68,7.5m
6,11-07-2023 15:06:54:066,-66,7.5m
7,11-07-2023 15:06:56:069,-63,7.5m
8,11-07-2023 15:06:58:068,-63,7.5m
9,11-07-2023 15:07:00:071,-60,7.5m
10,11-07-2023 15:07:02:070,-60,7.5m
11,11-07-2023 15:07:04:069,-60,7.5m
12,11-07-2023 15:07:06:071,-60,7.5m
13,11-07-2023 15:07:08:070,-60,7.5m
14,11-07-2023 15:07:10:070,-60,7.5m
15,11-07-2023 15:07:12:070,-61,7.5m
16,11-07-2023 15:07:14:070,-61,7.5m
17,11-07-2023 15:07:16:072,-61,7.5m
18,11-07-2023 15:07:18:071,-61,7.5m
19,11-07-2023 15:07:20:072,-61,7.5m
20,11-07-2023 15:07:22:072,-61,7.5m
21,11-07-2023 15:07:24:073,-63,7.5m
22,11-07-2023 15:07:26:074,-64,7.5m
23,11-07-2023 15:07:28:072,-64,7.5m
24,11-07-2023 15:07:30:072,-65,7.5m
25,11-07-2023 15:07:32:072,-65,7.5m
26,11-07-2023 15:07:34:072,-65,7.5m
27,11-07-2023 15:07:36:072,-65,7.5m
28,11-07-2023 15:07:38:072,-67,7.5m
29,11-07-2023 15:07:40:073,-68,7.5m
30,11-07-2023 15:07:42:074,-68,7.5m
31,11-07-2023 15:07:44:074,-68,7.5m
32,11-07-2023 15:07:46:075,-68,7.5m
33,11-07-2023 15:07:48:075,-68,7.5m
34,11-07-2023 15:07:50:075,-68,7.5m
35,11-07-2023 15:07:52:075,-68,7.5m
36,11-07-2023 15:07:54:075,-68,7.5m
37,11-07-2023 15:07:56:075,-67,7.5m
38,11-07-2023 15:07:58:076,-67,7.5m
39,11-07-2023 15:08:00:077,-68,7.5m
40,11-07-2023 15:08:02:078,-68,7.5m
41,11-07-2023 15:08:04:077,-68,7.5m
42,11-07-2023 15:08:06:078,-68,7.5m
43,11-07-2023 15:08:08:079,-68,7.5m
44,11-07-2023 15:08:10:078,-68,7.5m
45,11-07-2023 15:08:12:079,-66,7.5m
46,11-07-2023 15:08:14:077,-66,7.5m
47,11-07-2023 15:08:16:078,-65,7.5m
48,11-07-2023 15:08:18:079,-65,7.5m
49,11-07-2023 15:08:20:079,-65,7.5m
50,11-07-2023 15:08:22:078,-65,7.5m
51,11-07-2023 15:08:24:079,-65,7.5m
52,11-07-2023 15:08:26:079,-65,7.5m
53,11-07-2023 15:08:28:080,-65,7.5m
54,11-07-2023 15:08:30:081,-65,7.5m
55,11-07-2023 15:08:32:080,-65,7.5m
56,11-07-2023 15:08:34:080,-65,7.5m
57,11-07-2023 15:08:36:080,-65,7.5m
58,11-07-2023 15:08:38:080,-65,7.5m
59,11-07-2023 15:08:40:080,-65,7.5m
60,11-07-2023 15:08:42:080,-65,7.5m
0,Mac Address ,28:DE:65:6E:4E:16,7.5m_1
1,Time, RSSI,7.5m_1
2,11-07-2023 15:16:50:608,-66,7.5m_1
3,11-07-2023 15:16:52:608,-66,7.5m_1
4,11-07-2023 15:16:54:609,-67,7.5m_1
5,11-07-2023 15:16:56:609,-67,7.5m_1
6,11-07-2023 15:16:58:610,-67,7.5m_1
7,11-07-2023 15:17:00:610,-68,7.5m_1
8,11-07-2023 15:17:02:612,-68,7.5m_1
9,11-07-2023 15:17:04:613,-68,7.5m_1
10,11-07-2023 15:17:06:612,-68,7.5m_1
11,11-07-2023 15:17:08:613,-68,7.5m_1
12,11-07-2023 15:17:10:614,-68,7.5m_1
13,11-07-2023 15:17:12:614,-67,7.5m_1
14,11-07-2023 15:17:14:616,-67,7.5m_1
15,11-07-2023 15:17:16:615,-67,7.5m_1
16,11-07-2023 15:17:18:616,-66,7.5m_1
17,11-07-2023 15:17:20:617,-66,7.5m_1
18,11-07-2023 15:17:22:617,-66,7.5m_1
19,11-07-2023 15:17:24:618,-66,7.5m_1
20,11-07-2023 15:17:26:619,-66,7.5m_1
21,11-07-2023 15:17:28:619,-66,7.5m_1
22,11-07-2023 15:17:30:618,-65,7.5m_1
23,11-07-2023 15:17:32:620,-65,7.5m_1
24,11-07-2023 15:17:34:621,-65,7.5m_1
25,11-07-2023 15:17:36:621,-65,7.5m_1
26,11-07-2023 15:17:38:620,-65,7.5m_1
27,11-07-2023 15:17:40:620,-65,7.5m_1
28,11-07-2023 15:17:42:620,-65,7.5m_1
29,11-07-2023 15:17:44:621,-65,7.5m_1
30,11-07-2023 15:17:46:621,-65,7.5m_1
31,11-07-2023 15:17:48:621,-65,7.5m_1
32,11-07-2023 15:17:50:622,-65,7.5m_1
33,11-07-2023 15:17:52:623,-65,7.5m_1
34,11-07-2023 15:17:54:624,-65,7.5m_1
35,11-07-2023 15:17:56:624,-65,7.5m_1
36,11-07-2023 15:17:58:625,-65,7.5m_1
37,11-07-2023 15:18:00:627,-65,7.5m_1
38,11-07-2023 15:18:02:627,-65,7.5m_1
39,11-07-2023 15:18:04:631,-65,7.5m_1
40,11-07-2023 15:18:06:629,-65,7.5m_1
41,11-07-2023 15:18:08:627,-65,7.5m_1
42,11-07-2023 15:18:10:629,-65,7.5m_1
43,11-07-2023 15:18:12:646,-65,7.5m_1
44,11-07-2023 15:18:14:629,-65,7.5m_1
45,11-07-2023 15:18:16:629,-65,7.5m_1
46,11-07-2023 15:18:18:633,-65,7.5m_1
47,11-07-2023 15:18:20:632,-65,7.5m_1
48,11-07-2023 15:18:22:631,-65,7.5m_1
49,11-07-2023 15:18:24:632,-65,7.5m_1
50,11-07-2023 15:18:26:633,-65,7.5m_1
51,11-07-2023 15:18:28:633,-65,7.5m_1
52,11-07-2023 15:18:30:632,-65,7.5m_1
53,11-07-2023 15:18:32:633,-65,7.5m_1
54,11-07-2023 15:18:34:632,-65,7.5m_1
55,11-07-2023 15:18:36:632,-66,7.5m_1
56,11-07-2023 15:18:38:633,-66,7.5m_1
57,11-07-2023 15:18:40:635,-66,7.5m_1
58,11-07-2023 15:18:42:632,-66,7.5m_1
59,11-07-2023 15:18:44:632,-66,7.5m_1
60,11-07-2023 15:18:46:633,-66,7.5m_1
61,11-07-2023 15:18:48:634,-66,7.5m_1
62,11-07-2023 15:18:50:634,-66,7.5m_1
63,11-07-2023 15:18:52:635,-66,7.5m_1
64,11-07-2023 15:18:54:634,-66,7.5m_1
65,11-07-2023 15:18:56:635,-66,7.5m_1
66,11-07-2023 15:18:58:634,-66,7.5m_1
67,11-07-2023 15:19:00:634,-66,7.5m_1
